"Минер","Дата","ID товара","Товар","Количество"
"westmuslimchaika","28.12.2020","86154","АЛЬФА-ПВП ""DIAMOND PREMIUM""","2"
"Muslimchaika","29.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","1"
"Kurik_One","29.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","1"
"Muslimchaika","29.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","1"
"Kurik_One","29.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","1"
"Kurik_One","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","0,5"
"Muslimchaika","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","2"
"Muslimchaika","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","2"
"Muslimchaika","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","2"
"Muslimchaika","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","2"
"Muslimchaika","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","2"
"Muslimchaika","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","1"
"Kurik_One","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","1"
"Kurik_One","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","0,5"
"Kurik_One","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","0,5"
"Kurik_One","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","0,5"
"Kurik_One","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","2"
"Kurik_One","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","0,25"
"Kurik_One","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","0,25"
"Kurik_One","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","0,25"
"Kurik_One","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","0,25"
"Kurik_One","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","0,5"
"Kurik_One","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","0,5"
"Kurik_One","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","0,5"
"Kurik_One","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","0,5"
"Kurik_One","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","0,5"
"Kurik_One","30.12.2020","86154","АЛЬФА-ПВП  ""кристалл  Import""  NEW","0,5"
